── entry warnings ──
他們 學校在 山上 (easy): [pinyin-mismatch] 他們: authored "tāmen" vs computed "tāmén" (typo or multi-reading word)
他們 學校在 山上 (easy): [pinyin-mismatch] 姐姐: authored "jiějie" vs computed "jiějiě" (typo or multi-reading word)
他們 學校在 山上 (easy): [pinyin-mismatch] 高興: authored "gāoxìng" vs computed "gāoxīng" (typo or multi-reading word)
我們去喝下午茶 (easy): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我們去喝下午茶 (easy): [pinyin-mismatch] 他們: authored "tāmen" vs computed "tāmén" (typo or multi-reading word)
我們去喝下午茶 (easy): [pinyin-mismatch] 有空: authored "yǒu kòng" vs computed "yǒukōng" (typo or multi-reading word)
我們去喝下午茶 (easy): [pinyin-mismatch] 聽音樂: authored "tīngyīnyuè" vs computed "tīngyīnlè" (typo or multi-reading word)
我們去士林夜市 (easy): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我們去士林夜市 (easy): [pinyin-mismatch] 我們: authored "wǒmen" vs computed "wǒmén" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 不錯: authored "bù cuò" vs computed "búcuò" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 幾個: authored "jǐge" vs computed "jīgè" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 有空: authored "yǒu kòng" vs computed "yǒukōng" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 這個: authored "zhè ge" vs computed "zhègè" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 了: authored "le" vs computed "liǎo" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 好不好: authored "hǎo bù hǎo" vs computed "hǎobuhǎo" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 怎麼: authored "zěnme" vs computed "zěnmó" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 我們: authored "wǒmen" vs computed "wǒmén" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 有一家: authored "yǒu yī jiā" vs computed "yǒuyìjiā" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 這個: authored "zhè ge" vs computed "zhègè" (typo or multi-reading word)
我的房間和我的貓 (easy): [pinyin-mismatch] 房間: authored "fáng jiān" vs computed "fángjiàn" (typo or multi-reading word)
我的房間和我的貓 (easy): [pinyin-mismatch] 桌子: authored "zhuōzi" vs computed "zhuōzǐ" (typo or multi-reading word)
我的房間和我的貓 (easy): [pinyin-mismatch] 橘子: authored "júzi" vs computed "júzǐ" (typo or multi-reading word)
我的房間和我的貓 (easy): [pinyin-mismatch] 睡覺: authored "shuì jiào" vs computed "shuìjué" (typo or multi-reading word)
我的錢包在哪裡? (easy): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我的錢包在哪裡? (easy): [pinyin-mismatch] 空: authored "kòng" vs computed "kōng" (typo or multi-reading word)
我的錢包在哪裡? (easy): [pinyin-mismatch] 聽音樂: authored "tīng yīnyuè" vs computed "tīngyīnlè" (typo or multi-reading word)
我的錢包在哪裡? (easy): [pinyin-mismatch] 高興: authored "gāo xìng" vs computed "gāoxīng" (typo or multi-reading word)
捷運站在哪裡？ (easy): [pinyin-mismatch] 嗎: authored "ma" vs computed "má" (typo or multi-reading word)
捷運站在哪裡？ (easy): [pinyin-mismatch] 高興: authored "gāoxìng" vs computed "gāoxīng" (typo or multi-reading word)
捷運站在哪裡？ (hard): [pinyin-mismatch] 一直: authored "yī zhí" vs computed "yìzhí" (typo or multi-reading word)
捷運站在哪裡？ (hard): [pinyin-mismatch] 幾分鐘: authored "jǐ fēn zhōng" vs computed "jīfēnzhōng" (typo or multi-reading word)
捷運站在哪裡？ (medium): [pinyin-mismatch] 不會: authored "bù huì" vs computed "búhuì" (typo or multi-reading word)
捷運站在哪裡？ (medium): [pinyin-mismatch] 心裡: authored "xīnli" vs computed "xīnlǐ" (typo or multi-reading word)
捷運站在哪裡？ (medium): [pinyin-mismatch] 時間: authored "shíjiān" vs computed "shíjiàn" (typo or multi-reading word)

── distinct questions ──
他們 學校在 山上 (easy) | listening | Q: (nghe) 一起去 | ✓ 一起去 | options: 一起去 / 下課 / 做飯 / 回
我的房間和我的貓 (easy) | reverse | Q: person's name | ✓ 中明 | options: 中明 / 好多 / 書 / 桌子
我的房間和我的貓 (easy) | reverse | Q: person's name | ✓ 中明 | options: 中明 / 房間 / 旁邊 / 貓
我的房間和我的貓 (easy) | reverse | Q: person's name | ✓ 中明 | options: 中明 / 旁邊 / 橘子 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: person's name | ✓ 中明 | options: 中明 / 桌子 / 橘子 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 下午 / 喜歡 / 房間 / 看
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 下午 / 房間 / 沙發 / 貓
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 中明 / 今天 / 房間 / 桌子
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 中明 / 你的 / 可愛 / 房間
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 中明 / 你的 / 房間 / 貓
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 中明 / 帶 / 房間 / 看
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 今天 / 友美 / 房間 / 橘子
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 今天 / 喜歡 / 帶 / 房間
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 今天 / 好多 / 房間 / 貓
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 今天 / 房間 / 窗戶 / 貓
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 你的 / 友美 / 房間 / 貓
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 你的 / 喜歡 / 房間 / 看
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 來 / 友美 / 好多 / 房間
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 友美 / 喜歡 / 房間 / 旁邊
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 友美 / 帶 / 房間 / 旁邊
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 可愛 / 喜歡 / 房間 / 旁邊
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 可愛 / 房間 / 橘子 / 沙發
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 喜歡 / 房間 / 沙發 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 帶 / 房間 / 看 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: room | ✓ 房間 | options: 房間 / 橘子 / 看 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 下午 / 今天 / 帶 / 旁邊
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 下午 / 好多 / 旁邊 / 曬太陽
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 下午 / 房間 / 旁邊 / 曬太陽
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 下午 / 房間 / 旁邊 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 下午 / 旁邊 / 橘子 / 看
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 中明 / 你的 / 好多 / 旁邊
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 中明 / 來 / 可愛 / 旁邊
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 中明 / 旁邊 / 曬太陽 / 沙發
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 中明 / 旁邊 / 橘子 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 今天 / 來 / 可愛 / 旁邊
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 今天 / 旁邊 / 書 / 貓
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 你的 / 來 / 旁邊 / 橘子
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 你的 / 旁邊 / 桌子 / 沙發
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 來 / 旁邊 / 書 / 橘子
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 來 / 旁邊 / 橘子 / 貓
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 喜歡 / 帶 / 旁邊 / 桌子
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 喜歡 / 旁邊 / 橘子 / 貓
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 喜歡 / 旁邊 / 窗戶 / 貓
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 好多 / 帶 / 旁邊 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: side | ✓ 旁邊 | options: 帶 / 旁邊 / 看 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 下午 / 今天 / 旁邊 / 沙發
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 下午 / 書 / 沙發 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 中明 / 今天 / 房間 / 沙發
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 中明 / 你的 / 好多 / 沙發
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 中明 / 你的 / 沙發 / 貓
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 中明 / 旁邊 / 沙發 / 看
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 中明 / 旁邊 / 沙發 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 今天 / 你的 / 可愛 / 沙發
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 今天 / 來 / 橘子 / 沙發
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 今天 / 旁邊 / 曬太陽 / 沙發
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 你的 / 喜歡 / 沙發 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 來 / 友美 / 沙發 / 貓
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 友美 / 旁邊 / 沙發 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 友美 / 旁邊 / 沙發 / 貓
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 可愛 / 帶 / 沙發 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 可愛 / 桌子 / 沙發 / 貓
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 好多 / 曬太陽 / 沙發 / 看
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 房間 / 橘子 / 沙發 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 房間 / 沙發 / 睡覺 / 貓
我的房間和我的貓 (easy) | reverse | Q: sofa | ✓ 沙發 | options: 旁邊 / 書 / 沙發 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 下午 / 中明 / 曬太陽 / 桌子
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 下午 / 友美 / 桌子 / 看
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 下午 / 曬太陽 / 桌子 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 下午 / 書 / 桌子 / 看
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 中明 / 喜歡 / 帶 / 桌子
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 今天 / 來 / 書 / 桌子
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 你的 / 來 / 桌子 / 橘子
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 你的 / 帶 / 曬太陽 / 桌子
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 來 / 帶 / 桌子 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 來 / 房間 / 桌子 / 看
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 來 / 房間 / 桌子 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 來 / 桌子 / 橘子 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 友美 / 好多 / 桌子 / 橘子
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 可愛 / 書 / 桌子 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 喜歡 / 桌子 / 橘子 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 好多 / 桌子 / 橘子 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 旁邊 / 桌子 / 看 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 旁邊 / 桌子 / 睡覺 / 貓
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 旁邊 / 桌子 / 窗戶 / 貓
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 曬太陽 / 書 / 桌子 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: table | ✓ 桌子 | options: 書 / 桌子 / 窗戶 / 貓
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 下午 / 你的 / 帶 / 曬太陽
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 下午 / 來 / 帶 / 橘子
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 下午 / 帶 / 沙發 / 看
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 中明 / 今天 / 可愛 / 帶
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 中明 / 你的 / 帶 / 房間
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 中明 / 你的 / 帶 / 貓
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 中明 / 來 / 帶 / 書
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 中明 / 友美 / 可愛 / 帶
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 今天 / 友美 / 帶 / 貓
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 你的 / 友美 / 帶 / 橘子
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 你的 / 帶 / 旁邊 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 你的 / 帶 / 書 / 貓
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 你的 / 帶 / 沙發 / 貓
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 友美 / 好多 / 帶 / 曬太陽
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 友美 / 帶 / 旁邊 / 桌子
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 友美 / 帶 / 橘子 / 貓
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 可愛 / 帶 / 房間 / 貓
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 喜歡 / 好多 / 帶 / 書
我的房間和我的貓 (easy) | reverse | Q: take | ✓ 帶 | options: 帶 / 房間 / 曬太陽 / 書
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 下午 / 中明 / 桌子 / 橘子
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 下午 / 來 / 旁邊 / 橘子
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 下午 / 橘子 / 沙發 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 中明 / 你的 / 橘子 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 中明 / 來 / 橘子 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 中明 / 房間 / 橘子 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 中明 / 橘子 / 窗戶 / 貓
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 今天 / 友美 / 書 / 橘子
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 今天 / 友美 / 橘子 / 貓
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 今天 / 喜歡 / 桌子 / 橘子
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 你的 / 書 / 橘子 / 看
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 你的 / 橘子 / 看 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 來 / 友美 / 桌子 / 橘子
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 來 / 喜歡 / 好多 / 橘子
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 友美 / 好多 / 橘子 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 友美 / 書 / 橘子 / 貓
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 友美 / 橘子 / 睡覺 / 貓
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 喜歡 / 橘子 / 沙發 / 貓
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 好多 / 橘子 / 沙發 / 看
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 好多 / 橘子 / 沙發 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 旁邊 / 橘子 / 看 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: tangerine | ✓ 橘子 | options: 書 / 桌子 / 橘子 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 下午 / 今天 / 友美 / 喜歡
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 下午 / 喜歡 / 好多 / 帶
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 下午 / 喜歡 / 曬太陽 / 貓
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 下午 / 喜歡 / 看 / 貓
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 中明 / 你的 / 喜歡 / 貓
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 今天 / 你的 / 喜歡 / 曬太陽
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 今天 / 來 / 喜歡 / 旁邊
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 今天 / 可愛 / 喜歡 / 看
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 今天 / 喜歡 / 桌子 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 你的 / 可愛 / 喜歡 / 書
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 你的 / 喜歡 / 好多 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 你的 / 喜歡 / 帶 / 沙發
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 你的 / 喜歡 / 曬太陽 / 桌子
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 你的 / 喜歡 / 書 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 你的 / 喜歡 / 沙發 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 來 / 可愛 / 喜歡 / 桌子
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 來 / 喜歡 / 曬太陽 / 貓
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 友美 / 喜歡 / 好多 / 桌子
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 友美 / 喜歡 / 房間 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 可愛 / 喜歡 / 帶 / 桌子
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 可愛 / 喜歡 / 睡覺 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 喜歡 / 帶 / 曬太陽 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 喜歡 / 房間 / 看 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 喜歡 / 曬太陽 / 書 / 沙發
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 喜歡 / 桌子 / 橘子 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to like | ✓ 喜歡 | options: 喜歡 / 桌子 / 看 / 貓
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 下午 / 今天 / 看 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 下午 / 好多 / 曬太陽 / 看
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 下午 / 橘子 / 沙發 / 看
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 下午 / 沙發 / 看 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 中明 / 友美 / 桌子 / 看
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 今天 / 可愛 / 房間 / 看
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 來 / 喜歡 / 看 / 貓
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 友美 / 書 / 看 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 可愛 / 好多 / 橘子 / 看
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 可愛 / 曬太陽 / 看 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 喜歡 / 房間 / 曬太陽 / 看
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 喜歡 / 房間 / 看 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 喜歡 / 旁邊 / 曬太陽 / 看
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 帶 / 旁邊 / 橘子 / 看
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 帶 / 曬太陽 / 看 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 旁邊 / 書 / 桌子 / 看
我的房間和我的貓 (easy) | reverse | Q: to read | ✓ 看 | options: 桌子 / 橘子 / 看 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to sleep | ✓ 睡覺 | options: 下午 / 中明 / 今天 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to sleep | ✓ 睡覺 | options: 下午 / 友美 / 帶 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to sleep | ✓ 睡覺 | options: 中明 / 來 / 書 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to sleep | ✓ 睡覺 | options: 中明 / 友美 / 看 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to sleep | ✓ 睡覺 | options: 今天 / 你的 / 橘子 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to sleep | ✓ 睡覺 | options: 你的 / 可愛 / 帶 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to sleep | ✓ 睡覺 | options: 友美 / 喜歡 / 房間 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to sleep | ✓ 睡覺 | options: 喜歡 / 沙發 / 睡覺 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to sleep | ✓ 睡覺 | options: 好多 / 帶 / 看 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to sleep | ✓ 睡覺 | options: 好多 / 桌子 / 看 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to sleep | ✓ 睡覺 | options: 好多 / 橘子 / 睡覺 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to sleep | ✓ 睡覺 | options: 旁邊 / 桌子 / 沙發 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to sleep | ✓ 睡覺 | options: 桌子 / 看 / 睡覺 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to sunbathe | ✓ 曬太陽 | options: 下午 / 今天 / 曬太陽 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to sunbathe | ✓ 曬太陽 | options: 中明 / 今天 / 帶 / 曬太陽
我的房間和我的貓 (easy) | reverse | Q: to sunbathe | ✓ 曬太陽 | options: 中明 / 你的 / 曬太陽 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to sunbathe | ✓ 曬太陽 | options: 今天 / 旁邊 / 曬太陽 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to sunbathe | ✓ 曬太陽 | options: 你的 / 可愛 / 好多 / 曬太陽
我的房間和我的貓 (easy) | reverse | Q: to sunbathe | ✓ 曬太陽 | options: 你的 / 旁邊 / 曬太陽 / 貓
我的房間和我的貓 (easy) | reverse | Q: to sunbathe | ✓ 曬太陽 | options: 來 / 帶 / 曬太陽 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: to sunbathe | ✓ 曬太陽 | options: 來 / 帶 / 曬太陽 / 貓
我的房間和我的貓 (easy) | reverse | Q: to sunbathe | ✓ 曬太陽 | options: 來 / 曬太陽 / 橘子 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: to sunbathe | ✓ 曬太陽 | options: 可愛 / 好多 / 房間 / 曬太陽
我的房間和我的貓 (easy) | reverse | Q: to sunbathe | ✓ 曬太陽 | options: 帶 / 曬太陽 / 桌子 / 貓
我的房間和我的貓 (easy) | reverse | Q: to sunbathe | ✓ 曬太陽 | options: 曬太陽 / 書 / 橘子 / 窗戶
我的房間和我的貓 (easy) | reverse | Q: today | ✓ 今天 | options: 下午 / 今天 / 好多 / 書
我的房間和我的貓 (easy) | reverse | Q: today | ✓ 今天 | options: 下午 / 今天 / 帶 / 睡覺
我的房間和我的貓 (easy) | reverse | Q: today | ✓ 今天 | options: 下午 / 今天 / 橘子 / 睡覺
